thread_root_id,root_time,thread_len,matched_post_count,join_coverage,matched_post_ids,matched_user_ids
106502810,202308310630,2,1,0.5,175912,114
106502857,202308290550,2,1,0.5,175912,114
106502862,202308281855,2,1,0.5,175912,114
106505326,202309141417,3,1,0.3333,161509,17627
106532445,202309070748,3,1,0.3333,700423,9
106533497,202310132019,4,1,0.25,126465,16202
5084310,202310251748,9,1,0.1111,136496,379
103051857,202311280513,6,1,0.1667,275802,626
106615260,202311060752,3,1,0.3333,175912,114
106633707,202309081611,4,1,0.25,157526,16202
33307890,202309062241,10,1,0.1,145187,379
39048058,202403060259,3,1,0.3333,164143,379
100351457,202402261834,7,1,0.1429,175861,114
106651519,202402091906,3,1,0.3333,164143,379
106653207,202401170412,3,1,0.3333,164143,379
106653465,202401130043,3,1,0.3333,164143,379
76828445,202309230918,9,1,0.1111,157526,16202
83632469,202311192123,6,1,0.1667,853070,379
106674419,202310230924,3,1,0.3333,139282,379
106679783,202403042042,2,1,0.5,331799,4890
106679939,202402090530,3,1,0.3333,331799,4890
66110731,202402100310,2,1,0.5,331799,4890
106680143,202401061649,3,1,0.3333,331799,4890
95158218,202312220438,3,1,0.3333,331799,4890
106680406,202311231924,3,1,0.3333,331799,4890
106680483,202311070053,2,1,0.5,331799,4890
57214119,202308280356,2,1,0.5,878211,83284
53838113,202309280016,2,1,0.5,56842,9
106748956,202309192343,3,1,0.3333,175823,114
106749103,202307261433,2,1,0.5,175870,114
106749112,202308031551,3,1,0.3333,175863,114
24780700,202307260002,2,1,0.5,175871,114
1419472,202310291108,5,1,0.2,25736,319
106806614,202310251402,2,1,0.5,243352,379
106806942,202307040459,2,1,0.5,243352,379
9200554,202306241024,3,1,0.3333,243352,379
106806992,202306232350,4,1,0.25,243352,379
61953815,202310021157,3,1,0.3333,673306,12030
99356265,202307271211,2,1,0.5,562446,379
99356274,202307180129,2,1,0.5,562446,379
106853919,202310130946,3,1,0.3333,1235582,83528
106854127,202309090951,2,1,0.5,1235582,83528
106855095,202402261544,4,1,0.25,145655,319
106855876,202403151240,2,1,0.5,2974,319
106855935,202402281233,2,1,0.5,2974,319
106873097,202403132023,3,1,0.3333,175887,114
106891634,202311110453,7,1,0.1429,175824,114
106891651,202310082349,4,1,0.25,175824,114
106891654,202310060212,4,1,0.25,175824,114
106891672,202309100050,2,1,0.5,175824,114
106891682,202308251653,3,1,0.3333,175824,114
106898184,202307032034,2,1,0.5,128088,319
106898233,202307021128,2,1,0.5,128088,319
106903536,202402111713,2,1,0.5,401025,379
106947175,202311081324,2,1,0.5,146763,16202
107025925,202310040405,2,1,0.5,138252,114
107030248,202306232248,3,1,0.3333,138252,114
43285586,202306230152,4,1,0.25,138252,114
132048,202402200006,6,1,0.1667,1384573,8643
107058797,202308041618,2,1,0.5,161783,114
107071813,202401311416,3,1,0.3333,25791,319
107071987,202311281740,4,1,0.25,25791,319
107073191,202304252152,6,1,0.1667,198257,4890
107081022,202310062033,3,1,0.3333,425981,379
107081334,202308282105,3,1,0.3333,425981,379
107125882,202306140056,7,1,0.1429,138252,114
107125885,202306132344,5,1,0.2,138252,114
107152681,202401201142,8,1,0.125,154192,319
107167825,202311252237,2,1,0.5,25868,319
107167828,202311231448,2,1,0.5,25868,319
107173933,202402071722,3,1,0.3333,706898,379
107221356,202310220250,5,1,0.2,138252,114
107231484,202402071240,2,1,0.5,2450223,319
107231487,202402070617,2,1,0.5,2450223,319
107233835,202309030421,2,1,0.5,175859,114
107233851,202307281701,2,1,0.5,175859,114
39461237,202401092232,4,1,0.25,25871,319
107252611,202310091844,2,1,0.5,705561,379
107252618,202310052006,2,1,0.5,705561,379
107252621,202310050438,2,1,0.5,705561,379
107252625,202310031522,2,1,0.5,705561,379
107252637,202309282218,2,1,0.5,705561,379
107327814,202309201035,3,1,0.3333,196028,626
107329465,202401151532,3,1,0.3333,25868,319
48130723,202312141245,9,1,0.1111,698004,319
107352052,202311020023,2,1,0.5,698004,319
107352283,202310160403,3,1,0.3333,25791,319
107352324,202310130146,3,1,0.3333,698004,319
28592464,202310181740,2,1,0.5,126465,16202
47548591,202310181753,6,1,0.1667,251400,379
107376026,202401091545,6,1,0.1667,132820,319
4026673,202311102317,4,1,0.25,175826,114
107411869,202308052145,5,1,0.2,102256,379
93220869,202401012202,4,1,0.25,65902,319
107421546,202311221717,2,1,0.5,65902,319
91472882,202311201935,2,1,0.5,329332,9487
2341301,202309071600,2,1,0.5,1413251,17096
107430092,202403111150,2,1,0.5,1104998,18470
107430130,202403070345,2,1,0.5,1104998,18470
107430152,202402290107,2,1,0.5,1104998,18470
107430223,202402220202,2,1,0.5,1104998,18470
19905715,202309201759,3,1,0.3333,1235516,83528
107459733,202308241148,4,1,0.25,133355,379
107459760,202308161351,4,1,0.25,133352,9
70879999,202307071929,3,1,0.3333,133352,9
70670958,202306231419,3,1,0.3333,133352,9
107459877,202306081218,3,1,0.3333,133352,9
107459918,202305151045,2,1,0.5,133352,9
107469950,202312140511,5,1,0.2,138252,114
84789636,202310221026,4,1,0.25,175913,114
107471603,202401100954,5,1,0.2,25868,319
107471606,202312121606,2,1,0.5,25868,319
107471608,202311141415,3,1,0.3333,25868,319
107541172,202308171402,2,1,0.5,425981,379
107561352,202309051333,2,1,0.5,1235516,83528
61084970,202403150055,2,1,0.5,699166,319
107565260,202402090647,2,1,0.5,699166,319
107565265,202402080354,2,1,0.5,699166,319
107565277,202306022231,2,1,0.5,699166,319
107565279,202306030043,2,1,0.5,699166,319
107603630,202403152030,2,1,0.5,175937,114
107603752,202403081022,3,1,0.3333,175937,114
107604067,202402140710,2,1,0.5,175937,114
107604301,202401091122,2,1,0.5,175937,114
107642431,202403151410,3,1,0.3333,175937,114
107642457,202403101106,2,1,0.5,175937,114
107642462,202403090909,3,1,0.3333,175937,114
107642530,202402150027,3,1,0.3333,175937,114
107642582,202401300923,2,1,0.5,175937,114
107642607,202401221151,2,1,0.5,175937,114
107653022,202310200301,7,1,0.1429,138252,114
107664538,202310130429,4,1,0.25,231702,8923
194133,202403100431,4,1,0.25,1384577,4887
107741001,202402101947,4,1,0.25,331799,4890
107751622,202311180230,3,1,0.3333,138252,114
55397666,202401071146,3,1,0.3333,43934,319
61914899,202310140100,2,1,0.5,124668,379
27923083,202310121420,4,1,0.25,124668,379
107856784,202310190005,4,1,0.25,173813,319
107856787,202310112002,3,1,0.3333,173813,319
13553002,202310091827,4,1,0.25,53521,319
13553031,202309190424,3,1,0.3333,53521,319
103153381,202309241805,3,1,0.3333,124766,379
26921914,202309241930,5,1,0.2,124766,379
107869471,202310200923,2,1,0.5,160010,379
107876110,202307040738,3,1,0.3333,212512,17096
26200316,202310181055,4,1,0.25,145919,379
82745743,202312030752,3,1,0.3333,698192,319
107947354,202310071956,3,1,0.3333,144766,626
107956055,202402241514,3,1,0.3333,853070,379
107971259,202402102303,3,1,0.3333,853070,379
107980656,202306300928,6,1,0.1667,158860,379
71906675,202312260953,2,1,0.5,175912,114
108010781,202309241602,2,1,0.5,175912,114
108012561,202310170611,2,1,0.5,1235632,83528
108041971,202311071816,8,1,0.125,17829,9487
108090116,202309150126,3,1,0.3333,102256,379
74262875,202308081507,4,1,0.25,102256,379
108111640,202307260012,2,1,0.5,145655,319
108159281,202312061932,7,1,0.1429,153431,379
108159549,202308281752,4,1,0.25,126390,626
108161229,202402020020,4,1,0.25,175861,114
108161239,202401312228,2,1,0.5,175861,114
108161395,202312151726,2,1,0.5,175861,114
108161509,202311182031,3,2,0.6667,"175861,175895",114
108161597,202311061352,2,1,0.5,175861,114
108161672,202310301727,2,1,0.5,175861,114
108161965,202309271425,5,1,0.2,175861,114
54223918,202309211205,3,1,0.3333,175861,114
108162137,202309011245,3,1,0.3333,175861,114
108164644,202311051139,5,1,0.2,164143,379
108171774,202401081521,3,1,0.3333,25791,319
108172204,202310171144,2,1,0.5,25791,319
17063237,202308300116,5,1,0.2,699779,319
36011851,202311161619,5,1,0.2,1783361,1639
10381362,202309142324,3,1,0.3333,243352,379
92983295,202311140304,2,1,0.5,497214,5087
108267476,202401081618,2,1,0.5,126228,319
11705273,202311071809,3,1,0.3333,175898,114
65801780,202311051928,4,1,0.25,175894,114
108299215,202309062018,5,1,0.2,175894,114
99821500,202307050510,2,1,0.5,441792,12030
100932440,202308091325,2,1,0.5,1235604,83528
9704658,202311072207,6,1,0.1667,17829,9487
108324995,202309241909,2,1,0.5,428918,379
108333231,202309140442,5,1,0.2,699769,379
5305010,202307310156,3,1,0.3333,26190,319
108370940,202311210826,5,1,0.2,213672,319
4427234,202401190158,5,1,0.2,25418,319
108383867,202309091415,3,1,0.3333,25418,319
71479991,202402111540,4,1,0.25,153431,379
13143541,202311161810,4,1,0.25,153431,379
30649734,202402271613,9,1,0.1111,153431,379
106680331,202312080015,7,1,0.1429,331799,4890
108472361,202309281929,3,1,0.3333,671291,2486
108475437,202310010331,3,1,0.3333,175824,114
108479969,202402161502,3,1,0.3333,153431,379
108480178,202402111836,6,1,0.1667,153431,379
108480361,202402071321,3,1,0.3333,153431,379
56307106,202311271645,9,1,0.1111,46012,379
28609207,202311201741,3,1,0.3333,46012,379
108485291,202310131547,3,1,0.3333,699779,319
108487038,202309061600,2,1,0.5,46012,379
108501183,202306270211,7,1,0.1429,331799,4890
107260390,202403092233,2,1,0.5,616583,9487
108520485,202312201327,6,1,0.1667,153431,379
108548776,202308030409,4,1,0.25,138252,114
2193390,202308191221,7,1,0.1429,231522,8923
108569092,202311301235,3,1,0.3333,146763,16202
108633143,202311102145,3,1,0.3333,125910,379
108641447,202402091730,3,1,0.3333,17829,9487
70614472,202304230857,3,1,0.3333,198257,4890
108658886,202308222259,2,1,0.5,161509,17627
108681551,202308141739,3,1,0.3333,699779,319
108681658,202307241359,3,1,0.3333,699779,319
108681848,202307181434,2,1,0.5,699779,319
108681855,202307180614,2,1,0.5,699779,319
108683889,202310230543,2,1,0.5,2442115,319
108685642,202402160107,2,1,0.5,175816,114
77275896,202311180139,5,1,0.2,175824,114
108697968,202402121417,2,1,0.5,1917301,379
81768903,202402091005,2,1,0.5,1917301,379
108697976,202402082216,2,1,0.5,1917301,379
108697979,202402080354,2,1,0.5,1917301,379
108697983,202402081346,2,1,0.5,1917301,379
70629982,202402081308,2,1,0.5,1917301,379
108699867,202402181224,2,1,0.5,1647136,379
108701998,202403170224,4,1,0.25,853070,379
108722499,202308230051,7,1,0.1429,38577,319
108730808,202402140218,3,1,0.3333,25418,319
19538939,202312041821,7,1,0.1429,153431,379
18965777,202308121543,11,1,0.0909,102256,379
108736474,202308010835,3,1,0.3333,102256,379
53054865,202311282229,5,1,0.2,164143,379
108752304,202310171905,2,1,0.5,288521,319
108752511,202309232102,2,1,0.5,288521,319
10791419,202308260944,2,1,0.5,26190,319
77032923,202401051736,4,1,0.25,100448,319
11676676,202402250351,4,1,0.25,153431,379
25004282,202311280144,4,1,0.25,173813,319
108772526,202309281949,4,1,0.25,25791,319
108774565,202307171616,4,1,0.25,243352,379
9963137,202401142128,3,1,0.3333,175870,114
108784800,202401031649,2,1,0.5,175870,114
108784803,202401011602,2,1,0.5,175870,114
108784807,202401010419,2,1,0.5,175870,114
108784845,202312132003,2,1,0.5,175870,114
91198017,202311280052,2,1,0.5,175870,114
108784897,202311211541,2,1,0.5,175870,114
34825629,202311142244,2,1,0.5,175870,114
14936634,202311031925,4,1,0.25,175870,114
108784933,202310251414,2,1,0.5,175870,114
108784955,202310171825,2,1,0.5,175870,114
108784963,202310161910,3,1,0.3333,175870,114
108784969,202310150240,2,1,0.5,175870,114
108784992,202310032342,3,2,0.6667,"175870,175807",114
37238378,202309281650,2,1,0.5,175870,114
108785019,202309251651,3,1,0.3333,175870,114
108785030,202309191925,2,1,0.5,175870,114
108785034,202309171808,2,1,0.5,175870,114
71029543,202309102334,4,1,0.25,175870,114
77278098,202309092010,3,1,0.3333,175870,114
12755499,202309070156,2,1,0.5,175870,114
108785070,202309062223,4,3,0.75,"175873,175870,175894",114
45397508,202309051156,2,1,0.5,175870,114
108785075,202309041557,4,1,0.25,175870,114
108785083,202309011939,5,1,0.2,175870,114
12923810,202308301351,2,1,0.5,175870,114
108785100,202308291442,5,1,0.2,175870,114
108785108,202308281507,2,1,0.5,175870,114
108785114,202308272137,4,1,0.25,175870,114
108785116,202308271755,3,1,0.3333,175870,114
108785122,202308241152,2,1,0.5,175870,114
108785141,202308192352,5,1,0.2,175870,114
108785157,202308092109,2,1,0.5,175870,114
108785161,202308082050,2,1,0.5,175870,114
108785170,202308031708,4,2,0.5,"175861,175870",114
108785174,202308021502,2,1,0.5,175870,114
108785178,202307310012,3,1,0.3333,175870,114
108785195,202307232055,2,1,0.5,175870,114
108785206,202307092321,2,1,0.5,175870,114
57449395,202310110041,3,1,0.3333,173817,319
108817476,202310021456,4,1,0.25,1384750,4887
108833591,202309221350,3,1,0.3333,702439,319
76518335,202305220826,2,1,0.5,212512,17096
108840762,202402021305,4,1,0.25,213672,319
108843925,202310250558,4,1,0.25,704202,379
108844243,202310111030,2,1,0.5,704202,379
108852729,202310031750,4,1,0.25,17829,9487
108853571,202310011707,4,1,0.25,161072,319
108887505,202309191822,5,1,0.2,161509,17627
108896790,202401180823,3,1,0.3333,98727,379
30969521,202311090808,4,1,0.25,98727,379
52228519,202306020321,2,1,0.5,424946,379
108920255,202307071323,4,1,0.25,673306,12030
108932164,202402271220,2,1,0.5,112870,5332
102663896,202402270723,3,1,0.3333,146763,16202
37065721,202311010250,4,1,0.25,138252,114
79114717,202403172023,2,1,0.5,855613,83284
108957906,202311071953,3,1,0.3333,161072,319
16009671,202402071618,3,1,0.3333,145655,319
108978233,202401231320,4,1,0.25,25791,319
109000958,202311141559,3,1,0.3333,100448,319
109014652,202401031705,2,1,0.5,26120,319
43614118,202311241119,2,1,0.5,26120,319
43614155,202310051331,4,1,0.25,26120,319
109014845,202309292221,3,1,0.3333,26120,319
109014863,202309280358,3,1,0.3333,26120,319
109014875,202309251059,3,1,0.3333,26120,319
31959640,202309241001,3,1,0.3333,26120,319
109014893,202309240918,2,1,0.5,26120,319
109014902,202309230809,2,1,0.5,26120,319
109014920,202309201013,2,1,0.5,26120,319
109014935,202309071621,2,1,0.5,26120,319
109014980,202309111556,2,1,0.5,26120,319
17634170,202309111513,2,1,0.5,26120,319
100137336,202308301027,2,1,0.5,26120,319
100137982,202308240917,2,1,0.5,26120,319
10921929,202308240906,2,1,0.5,26120,319
109026240,202310051540,4,1,0.25,159588,626
72287507,202307290043,4,1,0.25,102256,379
10789767,202403011005,3,1,0.3333,26190,319
10790192,202401050714,2,1,0.5,26190,319
261008,202310060319,5,1,0.2,25919,319
10791007,202309290623,2,1,0.5,26190,319
10791636,202307272235,2,1,0.5,26190,319
109065868,202402101132,4,1,0.25,154192,319
109087448,202310190511,2,1,0.5,151736,379
109092643,202309261450,3,1,0.3333,175895,114
87660987,202309161354,2,1,0.5,175795,114
109097841,202402161143,2,1,0.5,1094020,6776
41720336,202309281818,6,1,0.1667,16974,379
51219507,202305201926,3,1,0.3333,175964,114
109154593,202311261407,2,1,0.5,853070,379
109154777,202311130114,4,1,0.25,853070,379
66644616,202403062101,4,1,0.25,231702,8923
109173438,202403012009,2,1,0.5,164143,379
109173604,202312102033,2,1,0.5,164143,379
109177482,202402090816,2,1,0.5,1235693,83528
91523437,202308022233,3,1,0.3333,159734,379
109214787,202403071437,6,1,0.1667,25418,319
109225885,202401302206,4,1,0.25,175869,114
40179154,202402231841,4,1,0.25,159734,379
109252454,202309200219,3,1,0.3333,175795,114
109254933,202308231538,2,1,0.5,124766,379
105044697,202308101559,8,1,0.125,159734,379
15237738,202309020002,7,1,0.1429,138252,114
109301925,202308231159,5,1,0.2,175879,114
59736715,202310172042,2,1,0.5,145655,319
63698525,202401061420,8,1,0.125,153431,379
109318098,202401031904,7,1,0.1429,275802,626
19322965,202403050145,4,1,0.25,138252,114
4757087,202312150223,2,1,0.5,138252,114
109354377,202311100005,2,1,0.5,138252,114
21487714,202310302245,3,1,0.3333,138252,114
109355437,202307151928,2,1,0.5,138252,114
109355738,202306261754,2,1,0.5,138252,114
109355924,202306140041,4,1,0.25,138252,114
109359698,202308282137,4,1,0.25,102256,379
29218906,202308282150,3,1,0.3333,102256,379
109387655,202403071011,6,1,0.1667,1384577,4887
109387658,202403052355,3,1,0.3333,1384577,4887
109387673,202402161230,4,1,0.25,1384577,4887
16937690,202309132213,3,1,0.3333,159445,319
109443421,202307261130,12,1,0.0833,673306,12030
77919375,202401092355,2,1,0.5,701790,379
109463589,202310020514,2,1,0.5,85955,319
3770447,202307211126,3,1,0.3333,493202,319
5456433,202403051608,3,1,0.3333,156764,379
13940566,202311150103,10,1,0.1,17829,9487
109509216,202309232041,6,1,0.1667,161072,319
94194516,202309201921,2,1,0.5,17829,9487
79738983,202308202055,3,1,0.3333,17829,9487
109519357,202310290003,4,1,0.25,1384636,4887
109529084,202308060303,2,1,0.5,1235518,83528
30776423,202307070227,3,1,0.3333,1235518,83528
109529108,202306251915,5,1,0.2,1235518,83528
16182277,202401050001,3,1,0.3333,17829,9487
90921854,202402192308,3,1,0.3333,164143,379
109622570,202402200034,4,1,0.25,164143,379
8097440,202401120837,5,1,0.2,164143,379
96744122,202309241211,3,1,0.3333,161509,17627
16841655,202401130029,3,1,0.3333,62782,114
109630710,202310220401,3,1,0.3333,62782,114
574868,202310220357,2,1,0.5,62782,114
109630758,202310060139,4,1,0.25,62782,114
109630770,202310040110,5,1,0.2,62782,114
109633028,202312151106,3,1,0.3333,65902,319
102141765,202401041959,3,1,0.3333,65902,319
109659417,202311040629,8,1,0.125,151736,379
109740527,202401040446,2,1,0.5,331799,4890
109740774,202308232300,2,1,0.5,331799,4890
109740779,202308222231,7,1,0.1429,331799,4890
48584551,202401241634,2,1,0.5,604028,319
109740894,202311100616,6,1,0.1667,604028,319
24870788,202402171934,9,1,0.1111,17829,9487
109766460,202309022045,4,1,0.25,17829,9487
109774242,202307051505,2,1,0.5,175884,114
42690360,202312132159,5,1,0.2,138252,114
109813303,202307020250,2,1,0.5,138252,114
109816070,202308030813,4,1,0.25,425981,379
42824694,202308301440,2,1,0.5,175899,114
22233943,202308210451,3,1,0.3333,157526,16202
109873366,202308281640,4,1,0.25,151736,379
